codigodanedepartamento,codigodanemunicipio,tipoarea,ano,mes,condicion
86,86568,1,2013,2,1
86,86568,1,2013,2,1
54,5481,1,2013,2,1
54,5481,1,2013,2,1
54,5481,1,2013,2,1
54,5481,1,2013,3,1
73,73352,1,2008,6,1
27,27491,1,2013,3,1
52,5254,1,2013,3,1
52,5254,1,2013,3,1
52,5254,1,2013,3,1
81,81065,1,2013,3,2
81,81065,1,2013,3,2
81,81065,1,2013,3,2
19,19137,1,2004,4,2
19,19137,1,2004,4,2
19,19137,1,2013,1,1
19,19821,1,1997,9,1
19,19212,1,2005,8,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19517,1,2005,7,2
19,19821,1,2005,6,2
19,19821,1,2004,3,2
19,19821,1,2004,3,2
19,19821,1,2004,3,2
19,19821,1,2004,3,2
5,5649,1,2009,11,1
5,5649,1,2009,11,1
41,41206,1,2013,4,2
5,5031,1,2013,4,2
54,54003,1,2013,4,2
86,8632,1,2013,4,2
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
86,86885,1,2005,10,2
50,50711,1,2010,4,1
50,50711,1,2010,4,1
52,52215,1,2013,5,2
52,52215,1,2013,5,2
52,52215,1,2013,5,2
52,52405,1,2013,5,2
52,52405,1,2013,5,2
52,52835,1,2013,5,2
18,18753,1,2013,5,2
18,18753,1,2013,5,2
23,23807,1,2013,5,2
23,23807,1,2013,5,2
52,52835,1,2013,5,2
52,52835,1,2013,5,2
52,52835,1,2013,5,2
52,52835,1,2013,5,2
52,52835,1,2013,5,2
54,5481,1,2013,5,2
18,18247,1,2013,5,2
23,23807,1,2013,5,2
5,512,1,2013,5,2
18,18247,1,2013,5,2
18,18592,1,2013,5,2
54,54206,1,2013,5,2
18,18753,1,2013,5,2
5,512,1,2013,5,2
23,23807,1,2013,5,2
54,54206,1,2013,5,2
54,54206,1,2013,5,2
54,54206,1,2013,5,2
27,27075,1,2012,3,1
5,5045,1,2013,1,1
23,23807,1,2013,3,1
19,19256,1,2010,10,1
23,23807,1,2013,3,1
19,1913,1,2,4,1
86,86568,1,2013,4,1
19,19001,1,2001,8,1
27,2716,1,2013,3,1
19,19256,1,2011,8,1
27,2716,1,2013,3,1
19,19142,1,2013,5,1
27,2716,1,2013,3,1
19,191,1,2005,2,1
47,47001,1,2013,4,1
47,47001,1,2013,4,1
18,18592,1,2010,3,1
47,47001,1,2013,4,1
5,504,1,2013,4,1
47,47001,1,2013,4,1
19,19364,1,2013,3,1
81,81794,1,2011,2,1
27,27491,1,2013,3,1
76,76113,1,2007,5,2
76,76113,1,2007,5,2
76,76113,1,2007,5,2
76,76113,1,2007,5,2
76,76113,1,2007,5,2
76,76113,1,2007,5,2
76,76113,1,2007,5,2
76,76113,1,2007,5,2
76,76113,1,2007,5,2
18,18753,1,2007,9,2
86,86569,1,2005,7,2
5,504,1,2007,10,2
5,504,1,2007,10,2
50,5033,1,2008,2,2
76,76563,1,2004,10,2
76,76563,1,2004,10,2
76,76563,1,2004,10,2
23,2358,1,2004,8,2
23,2358,1,2004,8,2
50,5037,1,2007,6,2
50,5033,1,2008,2,2
50,5033,1,2008,2,2
50,5033,1,2008,2,2
50,50313,1,2013,1,1
5,579,1,2013,6,1
5,5543,1,2013,6,1
5,5895,1,2013,6,1
5,5736,1,2013,6,1
52,52835,1,2013,4,1
52,52835,1,2013,4,1
52,52835,1,2013,5,2
54,54498,1,2012,10,1
76,76563,1,2013,2,1
5,504,1,2013,5,1
5,504,1,2013,5,1
15,15377,1,2013,5,1
81,81065,1,2013,6,2
73,73168,1,2013,6,2
5,5361,1,2013,6,2
5,5361,1,2013,6,2
18,18753,1,2013,6,2
23,23807,1,2013,6,2
54,54206,1,2013,6,2
23,23807,1,2013,6,2
18,18592,1,2013,6,2
18,18592,1,2013,6,2
18,18001,1,2013,6,2
50,50251,1,2013,6,2
52,52835,1,2013,6,2
50,50251,1,2013,6,2
18,18001,1,2013,6,2
18,18247,1,2013,6,2
5,5107,1,2013,6,2
5,579,1,2013,6,2
5,5172,1,2013,2,1
50,50711,1,2010,4,1
50,50711,1,2004,6,2
50,50711,1,2004,6,2
50,5059,1,2005,2,2
50,5059,1,2005,2,2
50,5059,1,2005,2,2
50,50711,1,2005,4,2
50,50711,1,2005,4,2
50,50711,1,2005,4,2
50,50711,1,2005,4,2
50,50683,1,2006,2,2
50,50683,1,2006,2,2
50,50683,1,2006,2,2
50,50683,1,2006,2,2
50,50711,1,2006,10,2
50,50711,1,2006,10,2
50,50711,1,2006,10,2
50,50711,1,2006,10,2
50,50711,1,2006,10,2
50,50711,1,2006,10,2
50,50711,1,2006,10,2
86,8632,1,2013,7,2
18,18753,1,2013,7,2
41,41676,1,2006,10,2
73,73555,1,2006,10,2
73,73555,1,2006,10,2
73,73555,1,2007,12,2
52,52835,1,2013,7,2
52,52835,1,2013,7,2
19,19418,1,2013,7,2
18,18753,1,2013,7,2
18,18592,1,2013,7,2
86,8632,1,1993,8,1
19,1978,1,2013,7,2
97,97161,1,2013,7,2
50,50711,1,2013,7,2
18,1841,1,2013,7,2
5,504,1,2013,7,2
5,504,1,2013,7,2
5,5134,1,2013,6,1
5,5134,1,2013,6,1
5,5107,1,2013,2,1
5,5837,1,2013,4,1
86,8632,1,2013,3,1
52,52835,1,2013,5,1
5,512,1,2013,7,1
52,52835,1,2013,6,1
52,52835,1,2013,6,1
23,23807,1,2013,7,2
52,52835,1,2013,7,2
18,1815,1,2013,7,2
5,5107,1,2013,7,2
50,50251,1,2013,7,2
73,73622,1,2013,7,2
73,73622,1,2013,8,2
18,18753,1,2013,8,2
18,18753,1,2013,8,2
81,81794,1,2006,5,2
81,81065,1,2006,6,2
81,81065,1,2006,6,2
52,52699,1,2007,3,1
52,52699,1,2007,3,1
18,18753,1,2004,7,2
18,18753,1,2004,7,2
18,18001,1,2013,2,1
50,5035,1,2004,9,2
50,5035,1,2004,9,2
50,5035,1,2004,9,2
50,5035,1,2004,9,2
50,5035,1,2004,9,2
18,18753,1,2006,8,2
18,18753,1,2006,8,2
18,18592,1,2007,5,2
18,18592,1,2007,5,2
5,5847,1,2013,8,2
41,41206,1,2013,8,2
41,41206,1,2013,8,2
50,50251,1,2013,8,2
50,50251,1,2013,8,2
52,52835,1,2013,7,1
52,52835,1,2013,7,1
5,5361,1,2013,6,1
86,86885,1,2013,7,1
5,5361,1,2013,7,1
18,18753,1,2013,7,1
18,18753,1,2013,7,1
52,52835,1,2013,7,1
52,52835,1,2013,8,1
52,52835,1,2013,8,1
19,1905,1,2013,8,1
5,5134,1,2013,6,1
5,5107,1,2013,8,1
5,5361,1,2013,5,1
52,52835,1,2013,5,1
52,52835,1,2013,5,1
52,52835,1,2013,5,1
52,52835,1,2013,5,1
52,52835,1,2013,5,1
52,52835,1,2013,5,1
52,52835,1,2013,5,1
52,52835,1,2013,5,1
23,23807,1,2013,5,1
54,5472,1,2013,6,1
52,52683,1,2013,6,1
52,52683,1,2013,6,1
52,52683,1,2013,6,1
54,5481,1,2013,5,1
23,23807,1,2013,8,2
5,5031,1,2013,9,2
5,5031,1,2013,9,2
18,18753,1,2010,9,1
50,5059,1,2005,3,2
17,17662,1,2003,1,2
50,5059,1,2005,5,2
50,5059,1,2005,5,2
50,5059,1,2005,5,2
13,13244,1,2008,7,2
76,7652,1,2013,9,2
18,18592,1,2013,9,2
5,504,1,2013,9,2
5,512,1,2013,9,2
52,52835,1,2013,9,2
5,579,1,2010,4,1
5,579,1,2010,4,1
5,579,1,2010,6,1
5,579,1,2010,9,1
5,579,1,2010,10,1
5,579,1,2012,10,1
18,1841,1,2004,1,2
18,1841,1,2004,1,2
18,1841,1,2004,5,2
18,1841,1,2004,5,2
18,1841,1,2004,5,2
18,1841,1,2004,1,2
18,1841,1,2004,1,2
5,5055,1,2005,8,1
18,18753,1,2008,1,2
5,579,1,2010,10,1
5,579,1,2010,10,1
5,579,1,2010,10,1
18,1841,1,2005,6,1
18,1846,1,2005,2,2
18,1846,1,2005,2,2
18,1846,1,2005,2,2
18,1846,1,2005,2,2
18,1846,1,2005,2,2
18,1841,1,2008,6,1
52,52835,1,2013,5,1
19,1945,1,2013,9,1
19,1945,1,2013,9,1
19,1913,1,2013,9,1
5,512,1,2013,9,1
19,1945,1,2013,9,1
23,23807,1,2013,9,1
23,23807,1,2013,9,1
81,81794,1,2013,9,1
19,19212,1,2013,8,1
19,19212,1,2013,8,1
41,4102,1,2012,10,1
41,4102,1,2012,10,1
41,4102,1,2012,10,1
5,5042,1,2013,9,1
18,18753,1,2013,9,2
19,1978,1,2013,9,2
86,86568,1,2013,9,2
54,54245,1,2013,10,2
50,5033,1,2013,10,2
50,5033,1,2013,10,2
50,50006,1,2009,4,2
41,41615,1,2006,5,1
20,2006,1,2002,11,2
20,2006,1,2002,11,2
20,2006,1,2002,11,2
20,2006,1,2002,11,2
19,1911,1,2009,6,2
19,1911,1,2009,6,2
19,1911,1,2011,5,2
19,1911,1,2011,5,2
76,76111,1,2008,3,2
76,76111,1,2008,3,2
76,76111,1,2008,3,2
25,2512,1,2009,6,2
25,2512,1,2004,1,2
68,6878,1,2002,6,2
5,5134,1,2011,2,1
18,18256,1,2009,4,2
18,18753,1,2004,6,2
18,18753,1,2004,6,2
18,18753,1,2004,4,2
18,18753,1,2004,4,2
18,1841,1,2005,6,2
85,854,1,2007,4,2
85,854,1,2007,4,2
50,5037,1,2008,2,2
50,5037,1,2008,3,2
5,5847,1,2013,9,1
5,5107,1,2013,10,1
5,5107,1,2013,10,1
5,579,1,2013,10,1
5,5854,1,2013,10,1
86,8632,1,2011,10,1
5,5854,1,2013,10,1
5,579,1,2013,10,1
15,1555,1,2013,10,1
54,54206,1,2007,7,2
18,18256,1,2009,11,2
18,18256,1,2009,11,2
52,52835,1,2013,5,1
52,52835,1,2013,6,1
76,76563,1,2013,2,1
86,86757,1,2013,5,1
18,18753,1,2004,5,2
50,504,1,2003,9,1
50,5033,1,2004,4,2
50,5033,1,2013,10,2
50,5033,1,2012,9,2
50,5033,1,2012,9,2
18,18592,1,2013,1,2
18,18592,1,2013,1,2
18,18592,1,2013,2,2
18,18592,1,2013,2,2
18,18247,1,2013,10,2
73,73616,1,2013,10,2
5,504,1,2013,10,2
19,1978,1,2013,10,2
19,1978,1,2013,10,2
19,1978,1,2013,10,2
50,5033,1,2013,10,2
18,18592,1,2013,10,2
18,18592,1,2013,10,2
50,5033,1,2013,10,2
50,5035,1,2008,2,2
52,52835,1,2013,5,1
52,52835,1,2013,5,1
52,52835,1,2013,5,1
18,18001,1,2013,9,1
18,18001,1,2013,9,1
52,52835,1,2013,9,1
54,54245,1,2013,10,1
99,99773,1,2013,11,1
99,99773,1,2013,11,1
99,99773,1,2013,11,1
99,99773,1,2013,11,1
23,23807,1,2013,11,2
19,1905,1,2013,11,2
18,18753,1,2013,11,2
18,18592,1,2013,11,2
54,5481,1,2013,11,2
18,18247,1,2013,11,2
18,1841,1,2013,11,2
81,81065,1,2013,12,2
18,1841,1,2013,12,2
18,18592,1,2013,12,2
76,76364,1,2013,12,2
81,81794,1,2013,11,1
19,1911,1,2013,11,1
5,579,1,2013,11,1
5,5361,1,2013,11,1
5,5854,1,2013,11,2
54,54206,1,2013,11,2
5,504,1,2013,12,2
18,18756,1,2013,8,2
5,5604,1,1992,1,2
5,504,1,2012,1,2
5,5154,1,2002,11,1
85,85015,1,2002,12,1
5,5321,1,2002,3,1
73,73168,1,2012,9,1
5,5649,1,2005,1,1
5,5649,1,2006,8,1
13,13473,1,2003,7,1
5,5234,1,1998,7,1
81,81065,1,2010,5,1
81,81794,1,2008,4,1
5,5736,1,2012,1,1
52,52678,1,2012,3,1
86,86568,1,2012,7,1
73,73168,1,2012,9,1
27,27491,1,2013,3,1
52,52835,1,2013,9,1
5,5361,1,2012,2,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
50,50711,1,2010,4,1
18,1841,1,2007,3,1
5,5837,1,1999,11,1
68,68745,1,2002,5,1
54,5467,1,2006,10,2
54,5481,1,2004,4,1
73,73347,1,2006,3,1
5,5147,1,1993,11,2
50,50577,1,2005,4,2
5,5038,1,2003,3,2
27,27361,1,2006,5,1
27,27361,1,2006,5,1
27,27361,1,2006,5,1
27,27361,1,2006,5,1
27,27361,1,2006,5,1
27,27361,1,2006,5,1
27,27361,1,2006,5,1
5,579,1,2004,3,1
5,579,1,2004,3,1
5,579,1,2004,3,1
5,579,1,2004,3,1
5,579,1,2004,3,1
5,579,1,2004,3,1
5,579,1,2004,3,1
41,41799,1,1992,7,2
41,41799,1,1992,7,2
41,41799,1,1992,7,2
50,5059,1,2006,7,1
50,5059,1,2006,7,1
50,5059,1,2006,7,1
76,76001,1,2007,3,2
5,566,1,2004,10,2
5,566,1,2004,10,2
5,566,1,2004,10,2
18,1841,1,2014,1,2
54,548,1,2014,1,2
18,18753,1,2011,2,1
18,1841,1,2014,1,2
18,1841,1,2014,1,2
86,8632,1,2014,1,2
18,18753,1,2014,1,2
81,813,1,2014,1,2
5,512,1,2004,10,1
18,18753,1,2010,8,1
18,18753,1,2005,1,1
18,18753,1,2009,12,1
18,1841,1,2004,2,1
18,1841,1,2004,2,1
18,1841,1,2004,2,1
18,1841,1,2004,2,1
23,23807,1,2013,11,1
5,5031,1,2013,12,1
81,81794,1,2013,12,1
18,18001,1,2014,1,1
81,81794,1,2014,1,1
44,44855,1,2013,10,1
44,44855,1,2013,10,1
44,44855,1,2013,10,1
44,44855,1,2013,11,1
5,512,1,2014,1,1
18,18753,1,2010,9,1
18,18753,1,2003,10,1
18,18256,1,2005,3,1
18,18001,1,2002,2,1
18,18001,1,2013,2,1
18,1841,1,2010,9,1
52,52079,1,2009,4,1
68,68081,2,1993,11,1
68,68081,2,1993,11,1
18,18001,2,1995,11,1
18,18001,2,1995,11,1
68,68001,1,1998,11,1
5,5361,1,2013,11,2
66,66088,1,2002,7,1
66,66088,1,2002,7,1
5,5313,1,2007,5,1
5,5313,1,2007,5,1
86,86568,1,2011,5,1
13,13894,1,2004,12,1
5,5313,1,2005,4,1
50,504,1,2014,1,2
50,50251,1,2014,1,2
5,5361,1,2014,1,2
5,5361,1,2014,1,2
52,52835,1,2014,1,2
18,18001,1,2014,2,2
52,52835,1,2014,2,2
5,5361,1,2014,2,2
18,18753,1,2014,2,2
18,18592,1,2014,2,2
18,1841,1,2014,2,2
50,5033,1,2014,2,2
86,86568,1,2014,2,2
18,1841,1,2014,2,2
18,1841,1,2014,2,2
54,548,1,2014,2,2
18,1841,1,2014,2,2
18,1841,1,2014,2,2
54,548,1,2014,2,2
54,548,1,2014,2,2
50,50325,1,2014,2,2
15,15223,1,2014,2,2
18,1841,1,2014,1,2
81,81001,1,2011,1,1
18,18753,1,2014,2,2
5,504,1,2014,3,2
18,18753,1,2014,3,2
18,18592,1,2014,3,2
5,5847,1,2014,3,2
81,81736,1,2014,3,2
54,54245,1,2014,3,2
19,1978,1,2014,3,2
76,76563,1,2014,3,2
18,1841,1,2014,3,2
18,1841,1,2014,3,2
5,5361,1,2014,3,2
5,5361,1,2014,3,2
23,2358,1,2014,3,2
19,1978,1,2014,3,1
18,1861,1,2014,1,1
5,5361,1,2014,1,1
5,5887,1,2014,1,1
52,52835,1,2014,1,1
19,1978,1,2014,3,1
5,5361,1,2014,3,1
18,1815,1,2014,3,1
19,1978,1,2014,3,1
19,1978,1,2014,3,1
19,1978,1,2014,3,1
18,18001,1,2014,3,2
27,27006,1,2014,3,1
27,27006,1,2014,3,1
76,76275,1,2014,3,1
5,5361,1,2014,3,1
18,1861,1,2014,4,1
18,1861,1,2014,4,1
18,1861,1,2014,4,1
27,27001,1,2014,3,1
52,52835,1,2014,3,2
27,27787,1,2014,3,2
52,52835,1,2014,3,2
91,91669,1,2014,3,2
91,91669,1,2014,3,2
91,91669,1,2014,3,2
81,81736,1,2014,3,2
81,81736,1,2014,3,2
54,5482,1,2014,3,2
19,1978,1,2014,3,2
18,1841,1,2014,3,2
81,81736,1,2014,3,2
54,54206,1,2014,3,2
81,81794,1,2014,4,2
19,19418,1,2014,4,2
81,81736,1,2014,4,2
54,5425,1,2014,4,2
73,73168,1,2014,4,2
81,81065,1,2014,4,2
5,5361,1,2014,4,2
81,81736,1,2014,4,2
54,5481,1,2014,4,2
54,5481,1,2014,4,2
81,81736,1,2014,4,2
18,1841,1,2014,4,2
15,15223,1,2014,4,2
41,41078,1,2014,4,2
18,1841,1,2014,3,2
18,1841,1,2014,4,2
5,566,1,2004,4,2
86,86568,1,2011,8,1
86,86568,1,2011,8,1
50,50686,1,2002,4,2
50,50686,1,2002,4,2
18,1841,1,2002,10,2
5,5647,1,2004,4,2
5,5647,1,2004,4,2
18,1841,1,2004,11,2
18,1841,1,2004,11,2
18,1841,1,2004,11,2
27,2715,1,2005,9,2
13,1316,1,2006,9,2
13,13744,1,2006,10,2
52,52699,1,2008,10,2
19,19821,1,2009,8,1
18,1841,1,2011,5,2
18,1841,1,2011,5,2
5,579,1,2013,7,2
5,5895,1,2006,8,1
86,8632,1,2004,1,2
18,1841,1,2002,10,2
18,1841,1,2002,10,2
18,1841,1,2002,10,2
18,1841,1,2002,10,2
18,18001,1,2004,11,1
27,278,1,2014,4,1
52,52612,1,2014,5,1
81,81794,1,2014,5,1
54,548,1,2014,5,2
5,5031,1,2014,5,2
52,52835,1,2014,5,2
52,52835,1,2014,5,2
73,73168,1,2014,5,2
81,81794,1,2014,5,2
81,81794,1,2014,5,2
81,81794,1,2014,5,2
5,5361,1,2014,4,2
81,81065,1,2014,5,2
54,5467,1,2014,4,2
54,548,1,2014,4,2
52,52835,1,2014,5,2
52,52835,1,2014,5,2
76,76275,1,2014,5,2
5,512,1,2014,4,2
76,76275,1,2014,5,2
5,5031,1,2014,5,2
52,52835,1,2014,5,2
50,50251,1,2014,5,2
5,5736,1,2014,5,2
18,18592,1,2014,5,2
18,18753,1,2014,4,2
13,13473,1,2014,4,2
5,579,1,2012,8,1
5,5031,1,2013,12,1
5,504,1,2014,5,1
5,504,1,2014,5,1
27,27025,1,2014,5,1
27,27073,1,2014,6,1
5,5604,1,2006,10,2
5,5647,1,2014,5,2
18,1841,1,2014,5,2
27,27413,1,2014,5,2
5,504,1,2014,6,2
5,5361,1,2014,6,2
52,52405,1,2014,6,2
52,52405,1,2014,6,2
5,504,1,2014,6,2
86,86568,1,2014,6,2
76,76275,1,2014,6,2
50,5037,1,2014,6,2
15,15223,1,2014,6,2
41,41206,1,2014,6,2
52,52678,1,2014,6,2
5,504,1,2014,6,2
81,81794,1,2014,5,2
54,548,1,2013,2,2
5,504,1,2014,7,2
81,81736,1,2014,7,2
5,5652,1,2004,11,1
52,52699,1,2009,8,2
18,1841,1,2014,7,2
18,18756,1,2014,7,2
23,2358,1,2014,7,2
50,5033,1,2014,7,2
5,5887,1,2014,7,2
5,5887,1,2014,7,2
86,8632,1,2014,5,1
73,73616,1,2010,11,2
54,548,1,2007,10,2
19,19256,1,2005,9,2
54,54344,1,2005,6,2
5,579,1,2010,5,2
5,5361,1,2009,6,2
5,579,1,2009,9,2
5,5361,1,2004,10,2
13,13894,1,2003,6,2
19,19701,1,2004,9,2
81,81065,1,2010,11,2
95,95001,1,2004,6,2
73,73555,1,2008,10,2
50,5037,1,2009,5,2
18,18753,1,2008,10,2
18,18753,1,2008,10,2
52,52835,1,2011,11,2
18,18753,1,2008,10,2
20,20621,1,2007,11,2
50,5059,1,2008,4,2
20,2006,1,2002,11,2
52,52835,1,2011,11,2
20,20228,1,2005,2,2
54,54344,1,2010,3,2
5,579,1,2009,10,2
18,18001,1,2006,7,2
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
81,81736,1,2014,7,1
81,81065,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
81,81065,1,2014,7,1
81,81065,1,2014,7,1
81,81736,1,2014,7,1
13,13473,1,2014,4,2
81,81065,1,2010,4,2
81,81065,1,2010,4,2
5,5055,1,2004,12,2
5,5055,1,2004,12,2
13,13244,1,2003,9,2
95,952,1,2009,1,2
13,13473,1,2014,4,2
27,27615,1,2012,3,2
13,13244,1,2005,3,2
54,5467,1,2009,5,2
5,579,1,2009,7,2
50,50711,1,2006,7,2
5,5197,1,2006,3,1
5,5361,1,2006,1,2
5,579,1,2009,4,2
54,54003,1,2006,3,2
23,2358,1,2011,2,2
54,5467,1,2006,2,2
5,566,1,2004,8,2
81,81794,1,2002,5,2
81,81794,1,2008,11,2
17,17541,1,2007,3,2
13,13042,1,2009,9,2
5,5148,1,2005,10,1
5,5652,1,2006,6,1
5,5652,1,2006,6,1
25,25394,1,2003,1,1
5,5234,1,2014,7,2
50,5037,1,2014,7,2
5,5361,1,2014,8,2
81,81736,1,2014,8,2
19,19212,1,2014,8,2
17,17272,1,2004,6,2
5,579,1,2009,4,2
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
5,504,1,2012,7,1
54,5481,1,2011,6,1
54,5481,1,2011,6,1
54,5481,1,2011,6,1
5,504,1,2011,5,1
47,4798,1,2001,2,2
5,5361,1,2010,5,2
73,73873,1,2008,8,2
86,8632,1,2014,5,1
86,8632,1,2014,5,1
54,548,1,2014,8,1
27,27787,1,2014,8,1
18,1886,1,2003,2,1
5,5234,1,2014,8,2
18,1815,1,2014,8,2
81,813,1,2014,8,2
5,5234,1,2014,8,2
5,5234,1,2014,8,2
81,81736,1,2014,8,2
13,13688,1,2,3,1
13,13688,1,2006,7,1
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
13,13688,1,2001,9,2
23,23807,1,2014,8,2
23,2358,1,2014,9,2
54,54245,1,2014,9,2
86,86571,1,2014,9,2
18,1841,1,2014,9,2
52,52835,1,2014,9,2
18,1846,1,2014,9,2
86,86568,1,2014,9,2
5,504,1,2014,9,2
27,2758,1,2014,9,2
86,8632,1,2014,5,1
50,50711,1,2014,9,1
52,52256,1,2010,1,2
52,52835,1,2014,7,1
52,52835,1,2014,7,1
19,19455,1,2014,9,2
54,5472,1,2014,9,2
5,5854,1,2008,2,1
5,5107,1,2014,10,2
5,5107,1,2014,10,2
86,86569,1,2014,10,2
52,52835,1,2014,10,2
5,579,1,2008,9,2
5,579,1,2008,9,2
5,579,1,2008,9,2
5,579,1,2009,3,2
50,5059,1,2009,5,2
18,1841,1,2009,12,1
52,52835,1,2010,1,1
86,86865,1,2012,2,1
54,5472,1,2013,6,1
52,52227,1,2003,12,1
68,68689,1,1992,9,1
5,5113,1,2004,12,1
5,5134,1,2002,8,1
5,5361,1,2004,1,1
86,8632,1,1993,8,1
86,8632,1,1993,8,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,8632,1,2014,5,1
86,86568,1,2013,3,1
86,86571,1,2003,5,1
86,86571,1,2003,5,1
86,86571,1,2003,5,1
86,86571,1,2003,5,1
86,86571,1,2003,5,1
86,86573,1,2013,2,1
86,86865,1,2012,2,1
86,86885,1,2013,7,1
18,1841,1,2014,10,2
18,1841,1,2014,10,2
18,1841,1,2014,10,2
5,5315,1,2014,10,2
5,579,1,2014,10,2
11,11001,1,2014,10,2
27,27787,1,2014,8,1
27,27787,1,2014,8,1
5,5893,1,199,1,1
27,27787,1,2014,10,1
5,512,1,2014,10,1
5,512,1,2014,10,1
5,512,1,2014,10,1
27,2758,1,2014,8,1
52,52678,1,2008,3,1
52,52678,1,2009,3,1
52,52678,1,2010,3,1
52,52573,1,2009,6,2
52,52678,1,2007,2,1
52,52678,1,2009,12,2
52,52418,1,2006,2,1
52,52385,1,2010,1,1
52,52385,1,2009,2,1
52,52678,1,2009,6,1
52,52385,1,2010,4,1
52,52835,1,2013,7,1
52,52835,1,2014,7,1
19,1905,1,2007,1,1
54,5481,1,2005,5,1
25,2532,2,2004,12,1
5,579,1,2008,6,1
5,504,1,2011,2,1
5,5361,1,2011,1,1
5,5854,1,2009,5,1
5,5197,1,2002,8,1
5,5197,1,2002,8,1
13,13473,1,2003,1,1
52,52835,1,2011,2,1
5,5652,1,2003,8,1
5,5055,1,2005,6,2
5,5652,1,2003,4,2
5,5652,1,2003,6,2
5,5652,1,2003,3,2
5,5756,1,2004,2,2
5,5756,1,2004,2,2
5,5652,1,2004,10,1
5,5652,1,2004,10,1
5,5652,1,2004,10,1
5,5652,1,2004,10,1
17,17662,1,2005,7,2
5,5756,1,2004,6,2
5,5756,1,2004,6,2
5,5234,1,2014,10,2
5,5234,1,2014,10,2
5,512,1,2014,10,2
5,512,1,2014,10,2
81,81794,1,2014,10,2
73,73168,1,2014,10,2
73,73352,1,2012,4,1
52,52835,1,2014,8,1
76,76109,1,2010,11,2
76,76109,1,2010,11,2
76,76109,1,2010,11,2
23,2358,1,2010,9,2
23,2358,1,2010,9,2
23,2358,1,2010,10,2
23,2358,1,2010,10,2
23,2358,1,2010,10,2
23,2358,1,2010,10,2
23,2358,1,2010,11,2
23,2358,1,2010,11,2
19,19256,1,2010,5,2
19,19256,1,2010,5,2
19,19256,1,2010,6,2
18,1841,1,2009,10,2
18,1841,1,2009,10,2
18,1841,1,2009,11,2
18,1841,1,2009,9,2
18,1841,1,2009,9,2
18,1841,1,2009,9,2
18,1841,1,2009,9,2
18,1841,1,2009,9,2
18,1841,1,2009,9,2
18,1841,1,2009,9,2
5,579,1,2010,3,2
